DEBUT;FIN;hq_contrat
2020-02-11 08:32;2020-02-11 08:50;314216551
2020-02-11 08:32;2020-02-11 08:50;312465946
2021-06-01 17:52;2021-06-01 21:53;314216551
2021-06-01 17:52;2021-06-01 21:53;312465946
2021-07-02 18:18;2021-07-02 18:47;314216551
2021-07-02 18:18;2021-07-02 18:47;312465946
2021-11-02 08:47;2021-11-02 12:22;302353239
2021-11-02 08:47;2021-11-02 12:22;302355774
2020-04-08 10:06;2020-04-08 10:17;312094320
2020-07-17 16:26;2020-07-17 16:33;312094320
2020-10-06 09:01;2020-10-06 16:08;312094320
2021-05-25 10:07;2021-05-25 11:09;312094320
2021-07-02 18:18;2021-07-02 18:39;312094320
2021-07-04 10:28;2021-07-04 11:32;312094320
2021-08-10 08:31;2021-08-10 17:19;312094320
2021-09-08 08:30;2021-09-08 14:27;312094320
2021-10-14 09:04;2021-10-14 15:21;312094320
2021-12-06 18:19;2021-12-06 18:29;312094320
;;304418185
2020-04-08 10:06;2020-04-08 10:18;312685874
2020-07-17 16:26;2020-07-17 16:34;312685874
2021-07-02 18:18;2021-07-02 18:43;312685874
2020-01-21 08:25;2020-01-21 08:31;314563690
2020-01-21 08:25;2020-01-21 08:31;311423817
2020-11-09 12:11;2020-11-09 12:22;311423817
2020-11-09 14:18;2020-11-09 14:35;311423817
2020-11-12 11:21;2020-11-12 11:37;311423817
2021-01-21 11:09;2021-01-21 12:40;311423817
2020-12-25 12:40;2020-12-25 22:05;311472743
2020-12-26 06:59;2020-12-26 19:41;311472743
2021-03-26 19:26;2021-03-26 19:32;311472743
2020-06-02 21:04;2020-06-02 22:31;314295387
2022-02-06 20:56;2022-02-06 21:28;314295387
2020-03-11 10:11;2020-03-11 16:13;309571326
2020-05-25 10:23;2020-05-25 11:23;309571326
2021-05-13 14:46;2021-05-13 16:41;309571326
2021-05-16 16:44;2021-05-16 17:11;309571326
2021-08-06 08:43;2021-08-06 11:19;309571326
2021-09-30 13:33;2021-09-30 13:39;309571326
2021-08-28 05:49;2021-08-28 07:04;314553246
2020-05-10 10:04;2020-05-10 10:32;311824675
2022-01-17 12:20;2022-01-17 12:30;311824675
2022-01-17 12:30;2022-01-17 14:11;311824675
2022-01-27 07:30;2022-01-27 08:12;311824675
2020-03-30 01:53;2020-03-30 06:35;313677145
2020-03-30 12:10;2020-03-30 12:15;313677145
2020-04-14 01:42;2020-04-14 06:08;313677145
2020-04-14 06:44;2020-04-14 07:49;313677145
2020-05-01 05:27;2020-05-01 05:37;313677145
2020-05-13 09:47;2020-05-13 13:28;313677145
2020-09-29 10:29;2020-09-29 12:06;313677145
2021-12-12 04:56;2021-12-12 10:23;313677145
2021-12-12 10:25;2021-12-12 12:24;313677145
2020-02-15 08:26;2020-02-15 11:10;302425700
2021-09-07 14:33;2021-09-07 15:47;302425700
2022-02-18 00:33;2022-02-18 03:19;302425700
2022-02-18 03:19;2022-02-18 03:26;302425700
2020-02-01 01:05;2020-02-01 04:13;313158497
2020-08-04 22:32;2020-08-05 03:59;313158497
2021-11-02 20:53;2021-11-03 04:27;313158497
2020-03-10 01:24;2020-03-10 03:54;308536688
2020-03-10 01:24;2020-03-10 03:54;308758131
2020-06-12 16:15;2020-06-12 17:36;308536688
2020-06-12 16:15;2020-06-12 17:36;308758131
2020-02-24 09:04;2020-02-24 15:28;314822267
2020-02-24 09:04;2020-02-24 15:28;314330335
2020-02-27 11:55;2020-02-27 18:26;314822267
2020-02-27 11:55;2020-02-27 18:26;314330335
2020-03-10 15:46;2020-03-10 15:52;314822267
2020-03-10 15:46;2020-03-10 15:52;314330335
2020-03-14 04:17;2020-03-14 04:25;314822267
2020-03-14 04:17;2020-03-14 04:25;314330335
2020-03-14 04:25;2020-03-14 04:32;314822267
2020-03-14 04:25;2020-03-14 04:32;314330335
2020-05-31 04:55;2020-05-31 05:02;314822267
2020-05-31 04:55;2020-05-31 05:02;314330335
2020-06-04 10:50;2020-06-04 11:18;314822267
2020-06-04 10:50;2020-06-04 11:18;314330335
2020-08-05 00:06;2020-08-05 18:29;314822267
2020-08-05 00:06;2020-08-05 18:29;314330335
2020-08-11 17:37;2020-08-12 01:39;314822267
2020-08-11 17:37;2020-08-12 01:39;314330335
2020-08-12 01:41;2020-08-12 02:23;314822267
2020-08-12 01:41;2020-08-12 02:23;314330335
2020-11-02 10:10;2020-11-02 10:15;314822267
2020-11-02 10:10;2020-11-02 10:15;314330335
2020-01-21 11:47;2020-01-21 12:05;314005561
2020-02-27 17:27;2020-02-27 19:55;314005561
2020-07-02 08:10;2020-07-02 11:01;314005561
2020-09-17 07:52;2020-09-17 08:07;314005561
2020-10-06 08:52;2020-10-06 09:07;314005561
2020-12-01 00:58;2020-12-01 01:06;314005561
2021-05-26 11:14;2021-05-26 11:30;314005561
2021-06-14 12:51;2021-06-14 14:37;314005561
2021-06-15 19:21;2021-06-15 19:30;314005561
2021-10-12 13:39;2021-10-12 14:21;314005561
2020-07-16 17:07;2020-07-16 17:23;302436781
2020-03-10 01:24;2020-03-10 03:54;312607260
2020-06-12 16:15;2020-06-12 17:36;312607260
2020-03-10 17:25;2020-03-11 13:26;309462297
2020-08-05 00:03;2020-08-05 05:05;312733037
2022-02-17 06:36;2022-02-17 06:57;312733037
2020-02-12 05:08;2020-02-12 05:35;309841253
2021-07-13 23:52;2021-07-14 06:10;309841253
2021-11-01 11:58;2021-11-01 12:04;309841253
2021-11-07 15:49;2021-11-07 18:08;309841253
2020-08-15 02:02;2020-08-15 02:16;313530883
2020-10-25 16:42;2020-10-25 17:05;313530883
2020-11-09 09:53;2020-11-09 10:40;313530883
2021-01-29 11:35;2021-01-29 11:47;313530883
2021-05-29 12:09;2021-05-29 12:16;313530883
2021-06-08 16:18;2021-06-08 22:40;313530883
2021-10-28 16:08;2021-10-28 17:00;313530883
2022-01-18 13:49;2022-01-18 14:24;313530883
2022-01-19 08:42;2022-01-19 09:43;313530883
2022-01-22 07:43;2022-01-22 07:53;313530883
2022-01-22 09:00;2022-01-22 09:44;313530883
2022-01-24 08:01;2022-01-24 08:54;313530883
2020-04-03 17:06;2020-04-03 22:10;312756461
2021-03-01 10:09;2021-03-01 11:55;312756461
2021-03-25 09:08;2021-03-25 09:15;312756461
2020-02-27 11:57;2020-02-27 20:02;312325025
2020-03-02 21:07;2020-03-02 23:30;312325025
2020-03-30 03:49;2020-03-30 07:44;312325025
2020-11-11 08:34;2020-11-11 12:06;312325025
2021-04-20 15:08;2021-04-20 16:43;312325025
2021-08-28 05:49;2021-08-28 07:04;312325025
2022-01-29 12:48;2022-01-29 12:53;313964175
2020-02-27 12:16;2020-02-28 13:14;312361932
2020-03-10 16:05;2020-03-10 17:36;312361932
2020-06-11 16:53;2020-06-11 18:04;312361932
2020-08-05 00:11;2020-08-05 17:25;312361932
2021-01-26 08:36;2021-01-26 08:51;312361932
2021-09-09 13:31;2021-09-09 16:11;312361932
2021-12-12 03:44;2021-12-12 03:49;312361932
2020-06-02 21:04;2020-06-02 22:31;314302032
2021-11-01 09:55;2021-11-01 12:22;314302032
2022-02-06 20:56;2022-02-06 21:28;314302032
2020-05-07 04:17;2020-05-07 05:28;313800004
2020-06-22 07:54;2020-06-22 08:13;313800004
2020-08-12 09:00;2020-08-12 09:08;313800004
2020-08-12 09:08;2020-08-12 09:40;313800004
2021-01-02 22:21;2021-01-02 22:38;313800004
2021-07-18 07:55;2021-07-18 08:08;313800004
2022-02-17 00:31;2022-02-17 00:51;313800004
2022-02-17 00:51;2022-02-17 01:02;313800004
2020-11-16 07:52;2020-11-16 10:41;308918598
2020-08-05 00:03;2020-08-05 04:16;311081325
2022-02-17 06:36;2022-02-17 06:48;311081325
2020-03-10 18:18;2020-03-11 01:54;309301226
2020-03-11 01:55;2020-03-11 10:31;309301226
2020-03-11 10:35;2020-03-11 11:18;309301226
2020-08-04 23:35;2020-08-05 06:32;309301226
2021-07-24 09:39;2021-07-24 10:38;309301226
2021-08-10 15:39;2021-08-10 16:19;309301226
2020-08-13 10:05;2020-08-13 10:56;308272707
2021-02-10 08:51;2021-02-10 09:04;308272707
2021-02-25 11:25;2021-02-25 16:33;308272707
2021-03-17 05:57;2021-03-17 06:17;308272707
2021-06-21 20:45;2021-06-21 22:06;308272707
2021-07-03 05:48;2021-07-03 05:58;308272707
2021-10-16 11:51;2021-10-16 12:33;308272707
2020-07-08 15:10;2020-07-08 17:03;313937913
2021-02-12 17:22;2021-02-12 18:12;313937913
2021-02-12 18:34;2021-02-12 19:04;313937913
2021-02-12 19:05;2021-02-12 19:16;313937913
2021-05-23 07:07;2021-05-23 08:53;313937913
2021-12-21 21:25;2021-12-21 22:07;313937913
2021-06-13 20:55;2021-06-13 22:36;309119023
2021-06-22 10:14;2021-06-22 10:24;309119023
2021-11-12 12:02;2021-11-12 12:14;309119023
2021-11-15 23:08;2021-11-16 03:44;309119023
2022-02-16 16:54;2022-02-16 17:02;309119023
2022-02-18 07:01;2022-02-18 08:36;309119023
2022-02-18 08:45;2022-02-18 10:17;309119023
2020-01-09 12:51;2020-01-09 14:03;310122920
2020-06-24 06:49;2020-06-24 09:28;310122920
2020-10-15 15:14;2020-10-15 22:56;310122920
2020-12-15 08:15;2020-12-15 14:20;310122920
2021-06-21 16:15;2021-06-21 16:47;310122920
2021-11-01 21:13;2021-11-02 04:58;310122920
2021-12-11 10:35;2021-12-11 11:38;310122920
2022-02-17 13:23;2022-02-17 14:54;310122920
2021-05-27 08:43;2021-05-27 09:45;303682792
2022-01-10 21:07;2022-01-10 22:13;303682792
2021-03-31 13:45;2021-03-31 14:19;314516446
2021-11-01 21:13;2021-11-01 22:14;314516446
2021-12-11 10:35;2021-12-11 11:38;314516446
2021-12-12 01:47;2021-12-12 22:38;314516446
2022-02-17 13:23;2022-02-17 14:54;314516446
2020-03-21 00:31;2020-03-21 01:16;306366316
2020-11-01 16:58;2020-11-01 17:11;306366316
2021-06-05 10:27;2021-06-05 16:17;306366316
2021-08-09 03:57;2021-08-09 05:48;306366316
2020-07-18 14:10;2020-07-18 14:43;313867077
2020-09-02 20:40;2020-09-03 05:22;313867077
2020-10-10 17:45;2020-10-10 18:09;313867077
2020-10-10 18:09;2020-10-10 20:25;313867077
2020-11-02 23:09;2020-11-03 01:06;313867077
2020-12-08 07:24;2020-12-08 08:20;313867077
2021-01-16 18:58;2021-01-16 23:47;313867077
2021-06-16 17:32;2021-06-16 19:40;313867077
2022-02-22 23:40;2022-02-23 06:37;313867077
2020-01-11 11:22;2020-01-11 12:06;307163713
2020-01-12 06:27;2020-01-12 06:40;307163713
2020-01-12 06:40;2020-01-12 06:49;307163713
2020-01-12 07:00;2020-01-12 07:36;307163713
2020-01-12 07:41;2020-01-12 20:21;307163713
2020-01-12 20:33;2020-01-13 00:35;307163713
2020-01-31 13:43;2020-01-31 16:00;307163713
2020-02-10 09:56;2020-02-10 10:05;307163713
2020-02-10 10:23;2020-02-10 10:38;307163713
2020-04-29 09:06;2020-04-29 09:18;307163713
2020-05-05 14:36;2020-05-05 14:55;307163713
2020-07-08 14:08;2020-07-08 14:21;307163713
2021-01-31 05:53;2021-01-31 07:48;307163713
2021-03-11 00:01;2021-03-11 02:44;307163713
2021-06-15 10:41;2021-06-15 11:52;307163713
2021-06-21 16:36;2021-06-21 16:58;307163713
2021-11-08 15:29;2021-11-08 17:13;307163713
2020-03-13 10:00;2020-03-13 15:28;314513918
2020-11-13 18:45;2020-11-13 20:31;314513918
2020-11-14 09:38;2020-11-14 13:48;314513918
2021-02-11 06:25;2021-02-11 08:25;314513918
2021-12-11 22:24;2021-12-12 09:16;314513918
2020-05-07 23:42;2020-05-08 02:02;313818474
2020-05-25 08:09;2020-05-25 08:23;313818474
2020-06-10 19:25;2020-06-10 22:22;313818474
2020-06-10 22:28;2020-06-11 05:46;313818474
2021-07-16 13:51;2021-07-16 14:50;313818474
2021-11-09 21:48;2021-11-09 22:44;313818474
2021-12-11 21:48;2021-12-12 02:40;313818474
2021-12-12 02:40;2021-12-12 07:39;313818474
2021-12-12 07:39;2021-12-12 08:18;313818474
2022-01-25 17:48;2022-01-25 20:01;313818474
2020-02-05 11:13;2020-02-05 12:17;306929879
2020-03-10 11:27;2020-03-10 12:38;306929879
2020-03-20 15:43;2020-03-20 17:13;306929879
2020-04-09 22:38;2020-04-10 03:42;306929879
2020-07-17 14:55;2020-07-17 15:08;306929879
2021-06-08 16:10;2021-06-08 18:52;306929879
2021-08-23 08:18;2021-08-23 09:47;306929879
2021-09-12 09:02;2021-09-12 15:20;306929879
2021-09-22 20:01;2021-09-22 21:14;306929879
2020-06-30 11:57;2020-06-30 12:12;310337816
2020-06-11 12:48;2020-06-11 14:23;311156060
2020-06-11 14:23;2020-06-11 14:36;311156060
2021-01-17 10:15;2021-01-17 12:13;311156060
2021-03-01 04:30;2021-03-01 06:31;311156060
2021-05-24 09:09;2021-05-24 10:34;311156060
2021-10-27 08:56;2021-10-27 09:34;311156060
2022-02-17 19:36;2022-02-17 22:32;311156060
2021-04-13 06:09;2021-04-13 08:22;311817635
2021-06-03 19:48;2021-06-03 20:05;311817635
2021-07-03 16:12;2021-07-03 16:21;311817635
2022-02-21 06:33;2022-02-21 07:43;311817635
2020-03-05 10:09;2020-03-05 13:52;312630386
2020-08-26 05:13;2020-08-26 06:50;312630386
2021-03-05 03:11;2021-03-05 06:37;312630386
2021-03-05 06:42;2021-03-05 07:34;312630386
2021-03-05 07:40;2021-03-05 09:06;312630386
2021-03-15 02:00;2021-03-15 02:18;312630386
2021-03-22 02:01;2021-03-22 02:10;312630386
2021-03-22 12:03;2021-03-22 12:08;312630386
2021-04-09 02:00;2021-04-09 02:11;312630386
2022-02-16 15:01;2022-02-17 04:11;312630386
2020-05-21 19:58;2020-05-21 20:05;311254359
2020-06-22 22:29;2020-06-23 00:20;311254359
2020-05-21 09:17;2020-05-21 09:35;312872371
2020-07-20 02:36;2020-07-20 02:45;312872371
2020-09-17 16:18;2020-09-17 16:50;312872371
2020-10-20 10:34;2020-10-20 11:11;312872371
2020-03-10 11:27;2020-03-10 12:38;301248163
2020-03-20 15:43;2020-03-20 17:13;301248163
2020-07-17 14:55;2020-07-17 15:08;301248163
2021-08-23 08:18;2021-08-23 09:47;301248163
2021-09-12 09:09;2021-09-12 14:56;301248163
2021-09-12 14:56;2021-09-12 16:31;301248163
2022-01-22 01:56;2022-01-22 05:49;301248163
2020-01-16 13:38;2020-01-16 18:30;312746443
2020-03-10 22:51;2020-03-11 00:32;312746443
2020-04-11 10:36;2020-04-11 14:38;312746443
2020-06-11 07:24;2020-06-11 09:55;312746443
2020-08-11 21:32;2020-08-12 02:30;312746443
2020-09-21 11:48;2020-09-21 13:09;312746443
2021-03-30 13:35;2021-03-30 13:51;312746443
2021-05-13 07:05;2021-05-13 10:25;312746443
2021-05-13 13:06;2021-05-13 14:41;312746443
2021-08-02 08:04;2021-08-02 08:21;312746443
2021-09-19 13:29;2021-09-19 13:55;312746443
2021-12-11 23:32;2021-12-12 07:13;312746443
2022-01-18 11:23;2022-01-18 11:43;312746443
2022-02-22 18:32;2022-02-22 22:52;312746443
2020-06-25 06:19;2020-06-25 06:31;314546093
2021-06-12 17:59;2021-06-12 18:08;314546093
2022-02-20 21:55;2022-02-20 22:59;314546093
2021-04-05 04:34;2021-04-05 06:20;301191710
2020-04-13 22:01;2020-04-13 22:10;310627014
2020-04-13 22:53;2020-04-13 23:05;310627014
2020-05-16 19:09;2020-05-16 22:04;310627014
2020-06-11 11:51;2020-06-11 12:18;310627014
2020-07-01 07:45;2020-07-01 07:55;310627014
2020-08-10 07:21;2020-08-10 07:37;310627014
2021-06-18 01:07;2021-06-18 02:12;310627014
2021-10-04 11:54;2021-10-04 12:04;310627014
2020-03-10 11:27;2020-03-10 12:38;310382211
2020-03-20 15:43;2020-03-20 17:13;310382211
2020-07-17 14:55;2020-07-17 15:08;310382211
2021-08-23 08:18;2021-08-23 09:47;310382211
2022-01-22 01:56;2022-01-22 05:49;310382211
2020-01-07 13:30;2020-01-07 14:35;310434776
2020-01-07 13:30;2020-01-07 14:35;309323951
2020-01-12 03:11;2020-01-12 03:19;310434776
2020-01-12 03:11;2020-01-12 03:19;309323951
2020-01-25 16:46;2020-01-25 17:21;310434776
2020-01-25 16:46;2020-01-25 17:21;309323951
2021-02-10 08:51;2021-02-10 09:06;310434776
2021-02-10 08:51;2021-02-10 09:06;309323951
2021-02-25 11:25;2021-02-25 16:29;310434776
2021-02-25 11:25;2021-02-25 16:29;309323951
2021-07-03 05:48;2021-07-03 05:58;310434776
2021-07-03 05:48;2021-07-03 05:58;309323951
2021-10-20 11:55;2021-10-20 13:06;310434776
2021-10-20 11:55;2021-10-20 13:06;309323951
2020-08-11 12:17;2020-08-11 12:50;313405979
2021-07-20 11:04;2021-07-20 14:17;313405979
2021-07-21 00:24;2021-07-21 01:13;313405979
2021-08-05 12:27;2021-08-05 13:26;313405979
2021-08-05 15:03;2021-08-05 15:15;313405979
2021-08-06 08:37;2021-08-06 09:58;313405979
2021-08-29 00:41;2021-08-29 02:58;313405979
2021-08-29 02:59;2021-08-29 03:17;313405979
2021-10-06 13:44;2021-10-06 15:01;313405979
2021-12-11 21:10;2021-12-12 11:09;313405979
2020-05-08 08:32;2020-05-08 08:46;309901060
2020-05-08 08:32;2020-05-08 08:46;308857103
2021-03-03 06:21;2021-03-03 08:17;309901060
2021-03-03 06:21;2021-03-03 08:17;308857103
2021-08-21 17:39;2021-08-21 18:06;309901060
2021-08-21 17:39;2021-08-21 18:06;308857103
2021-08-21 18:06;2021-08-21 21:18;309901060
2021-08-21 18:06;2021-08-21 21:18;308857103
2020-01-11 23:30;2020-01-12 10:00;312798308
2020-07-31 18:43;2020-07-31 19:48;312798308
2021-06-26 19:11;2021-06-26 19:20;312798308
2021-09-07 18:49;2021-09-07 21:28;312798308
2021-09-10 19:43;2021-09-10 23:27;312798308
2021-09-19 19:19;2021-09-20 00:30;312798308
2021-09-20 19:06;2021-09-20 19:30;312798308
2022-02-10 14:55;2022-02-10 15:11;312798308
2020-02-20 09:31;2020-02-20 11:27;311582195
2020-02-20 11:31;2020-02-20 11:49;311582195
2020-06-07 10:33;2020-06-07 12:00;311582195
2020-07-01 07:45;2020-07-01 07:55;311582195
2020-09-08 18:15;2020-09-08 19:07;311582195
2021-10-04 11:54;2021-10-04 12:05;311582195
2021-10-30 21:58;2021-10-30 22:58;311582195
2021-11-30 23:43;2021-12-01 00:49;311582195
;;314702131
2020-05-21 09:17;2020-05-21 09:35;313935703
2020-07-20 02:36;2020-07-20 02:45;313935703
2020-09-17 16:18;2020-09-17 16:50;313935703
2020-10-20 10:34;2020-10-20 11:11;313935703
2020-04-13 21:45;2020-04-13 22:52;313514770
2020-06-02 09:00;2020-06-02 10:34;313514770
2020-09-17 07:41;2020-09-17 08:25;313514770
2020-12-20 13:42;2020-12-20 13:51;313514770
2021-05-11 10:45;2021-05-11 12:16;313514770
2021-06-14 15:17;2021-06-14 16:27;313514770
2021-07-04 03:42;2021-07-04 03:53;313514770
2021-08-02 09:30;2021-08-02 12:20;313514770
2021-11-26 20:48;2021-11-26 20:59;313514770
2021-12-22 20:07;2021-12-23 01:37;313514770
2020-08-01 08:05;2020-08-01 08:17;313837338
2020-08-02 23:58;2020-08-03 13:12;313837338
2020-10-10 15:49;2020-10-10 16:20;313837338
2020-12-03 09:24;2020-12-03 11:45;313837338
2021-06-21 16:51;2021-06-21 21:55;313837338
2021-08-11 09:56;2021-08-11 12:21;313837338
2020-01-12 14:20;2020-01-12 14:42;311233376
2020-02-11 16:28;2020-02-11 16:43;311233376
2020-02-11 16:44;2020-02-11 18:46;311233376
2020-06-24 16:54;2020-06-24 18:27;313901650
2020-06-24 16:54;2020-06-24 18:27;313796493
2020-06-24 16:54;2020-06-24 18:27;311871097
2020-10-18 14:54;2020-10-18 16:15;313901650
2020-10-18 14:54;2020-10-18 16:15;313796493
2020-10-18 14:54;2020-10-18 16:15;311871097
2020-12-05 17:46;2020-12-05 20:42;313901650
2020-12-05 17:46;2020-12-05 20:42;313796493
2020-12-05 17:46;2020-12-05 20:42;311871097
2021-05-17 10:40;2021-05-17 11:50;313901650
2021-05-17 10:40;2021-05-17 11:50;313796493
2021-05-17 10:40;2021-05-17 11:50;311871097
2021-08-04 21:51;2021-08-04 21:57;313901650
2021-08-04 21:51;2021-08-04 21:57;313796493
2021-08-04 21:51;2021-08-04 21:57;311871097
2020-06-06 03:26;2020-06-06 04:12;314376129
2021-09-12 01:18;2021-09-12 03:28;314376129
2021-09-12 03:28;2021-09-12 03:41;314376129
2021-09-18 10:37;2021-09-18 10:45;314376129
2020-04-15 19:28;2020-04-16 03:01;305260466
2020-09-05 18:04;2020-09-05 18:14;305260466
2021-02-24 20:10;2021-02-24 23:06;305260466
2021-02-24 23:06;2021-02-25 05:22;305260466
2021-09-12 02:29;2021-09-12 03:37;305260466
2021-11-21 21:40;2021-11-21 23:38;305260466
2021-11-23 11:22;2021-11-23 12:29;305260466
2021-12-11 20:31;2021-12-12 08:15;305260466
2020-02-20 09:31;2020-02-20 11:27;314559343
2020-06-07 10:33;2020-06-07 11:41;314559343
2020-08-29 22:13;2020-08-29 22:35;314559343
2020-10-30 12:35;2020-10-30 13:39;314559343
2021-10-04 11:54;2021-10-04 12:05;314559343
2020-04-13 22:01;2020-04-13 22:10;305266076
2020-04-13 22:53;2020-04-13 23:05;305266076
2020-05-16 19:09;2020-05-16 22:04;305266076
2020-06-11 11:51;2020-06-11 12:18;305266076
2020-07-01 07:45;2020-07-01 07:55;305266076
2020-08-10 07:21;2020-08-10 07:37;305266076
2021-06-18 01:07;2021-06-18 02:12;305266076
2021-10-04 11:54;2021-10-04 12:04;305266076
2020-09-11 10:34;2020-09-11 10:49;304894217
2021-02-07 15:21;2021-02-07 17:24;304894217
2021-07-18 12:36;2021-07-18 12:46;304894217
2021-09-12 06:40;2021-09-12 06:46;304894217
2021-05-27 08:43;2021-05-27 09:45;305147679
2022-01-10 21:07;2022-01-10 22:13;305147679
2020-02-18 18:51;2020-02-18 19:09;310418685
2020-02-18 19:10;2020-02-18 19:34;310418685
2020-02-18 19:36;2020-02-18 21:18;310418685
2020-03-20 17:00;2020-03-20 19:04;310418685
2020-04-13 21:27;2020-04-13 22:55;310418685
2020-04-30 09:56;2020-04-30 10:29;310418685
2020-09-13 23:09;2020-09-14 00:59;310418685
2020-11-30 07:41;2020-11-30 08:20;310418685
2021-01-16 13:23;2021-01-16 14:07;310418685
2021-01-17 00:36;2021-01-17 01:00;310418685
2021-01-17 03:58;2021-01-17 05:28;310418685
2021-01-17 05:28;2021-01-17 14:34;310418685
2021-01-17 14:37;2021-01-17 17:56;310418685
2021-01-20 09:25;2021-01-20 09:40;310418685
2021-02-03 12:51;2021-02-03 12:58;310418685
2021-09-13 23:01;2021-09-14 01:20;310418685
2021-09-14 01:20;2021-09-14 02:06;310418685
2021-12-11 20:58;2021-12-12 19:24;310418685
2021-12-12 19:33;2021-12-13 01:35;310418685
2022-02-17 17:33;2022-02-17 17:56;310418685
2020-02-16 14:01;2020-02-16 15:15;303807536
2020-07-19 17:37;2020-07-19 17:57;303807536
2021-04-08 10:41;2021-04-08 14:56;303807536
2021-06-10 17:27;2021-06-10 18:59;303807536
2021-06-27 05:35;2021-06-27 09:31;303807536
2020-06-24 12:27;2020-06-24 12:43;306638207
2020-06-24 13:09;2020-06-24 13:39;306638207
2020-07-08 19:40;2020-07-08 21:00;306638207
2020-07-17 07:30;2020-07-17 07:55;306638207
2020-07-17 07:55;2020-07-17 15:37;306638207
2020-10-10 15:48;2020-10-10 16:20;306638207
2020-10-15 09:35;2020-10-15 13:36;306638207
2021-06-21 16:46;2021-06-21 16:55;306638207
2021-12-02 19:02;2021-12-02 23:34;306638207
2021-12-02 23:35;2021-12-03 00:23;306638207
2021-12-03 00:25;2021-12-03 05:59;306638207
2021-12-12 03:16;2021-12-13 14:42;306638207
2022-02-08 15:38;2022-02-08 17:38;306638207
2020-07-16 15:42;2020-07-16 17:46;308285133
2020-08-18 02:26;2020-08-18 07:53;308285133
2021-10-04 11:54;2021-10-04 12:05;308285133
2020-02-16 14:01;2020-02-16 15:21;314344578
2020-02-19 15:04;2020-02-19 15:56;314344578
2020-05-20 08:01;2020-05-20 08:09;314344578
2020-05-30 08:44;2020-05-30 16:17;314344578
2020-07-19 17:37;2020-07-19 17:57;314344578
2021-04-08 10:47;2021-04-08 14:20;314344578
2021-06-10 17:27;2021-06-10 18:59;314344578
2021-06-27 05:35;2021-06-27 09:35;314344578
2021-06-27 09:36;2021-06-27 09:54;314344578
2021-06-27 09:54;2021-06-27 10:31;314344578
2021-07-07 12:01;2021-07-07 12:43;314344578
2021-08-11 11:11;2021-08-11 12:20;314344578
2021-08-11 13:36;2021-08-11 13:42;314344578
2021-09-07 09:33;2021-09-07 10:04;314344578
2020-01-11 23:23;2020-01-11 23:28;309544986
2020-01-12 00:15;2020-01-12 05:02;309544986
2020-06-29 13:18;2020-06-30 00:52;309544986
2020-10-26 17:52;2020-10-26 20:39;309544986
2021-02-12 23:50;2021-02-13 00:25;309544986
2021-05-10 04:16;2021-05-10 04:24;309544986
2021-05-26 15:17;2021-05-26 16:11;309544986
2021-10-06 08:01;2021-10-06 09:49;309544986
2020-03-14 00:11;2020-03-14 09:45;304799082
2020-04-13 21:27;2020-04-13 23:44;304799082
2020-08-13 10:16;2020-08-13 10:31;304799082
2021-01-16 13:23;2021-01-16 13:49;304799082
2021-01-17 03:58;2021-01-17 04:15;304799082
2021-01-17 05:54;2021-01-17 17:26;304799082
2021-01-18 14:28;2021-01-18 15:36;304799082
2021-01-20 09:25;2021-01-20 09:39;304799082
2021-04-13 09:24;2021-04-13 09:31;304799082
2021-06-26 22:26;2021-06-27 04:49;304799082
2021-09-13 23:00;2021-09-14 01:20;304799082
2021-09-14 01:20;2021-09-14 01:52;304799082
2021-11-22 08:13;2021-11-22 15:32;304799082
2021-12-11 21:29;2021-12-12 12:47;304799082
2022-01-04 23:32;2022-01-04 23:37;304799082
2020-03-26 16:55;2020-03-26 17:03;306386499
2020-06-06 02:39;2020-06-06 03:06;306386499
2020-07-17 10:20;2020-07-17 12:17;306386499
2020-09-10 05:32;2020-09-10 07:01;306386499
2021-05-20 11:20;2021-05-20 11:30;306386499
2021-06-14 04:51;2021-06-14 05:36;306386499
2021-06-15 03:30;2021-06-15 03:47;306386499
2021-07-22 23:00;2021-07-23 00:58;306386499
2021-10-26 02:03;2021-10-26 02:35;306386499
2021-10-28 02:04;2021-10-28 02:22;306386499
2020-08-01 08:05;2020-08-01 08:17;311242478
2020-10-10 15:49;2020-10-10 16:20;311242478
2021-05-07 08:01;2021-05-07 10:30;311242478
2021-06-21 16:51;2021-06-21 21:11;311242478
2021-08-11 09:56;2021-08-11 10:51;311242478
2021-08-11 10:51;2021-08-11 12:04;311242478
2020-01-09 12:51;2020-01-09 13:47;314298923
2020-06-24 06:49;2020-06-24 13:35;314298923
2020-10-15 15:14;2020-10-15 16:29;314298923
2021-06-21 16:15;2021-06-21 16:47;314298923
2021-12-12 02:23;2021-12-12 09:12;314298923
2021-12-12 09:12;2021-12-12 11:21;314298923
2021-12-12 11:21;2021-12-12 11:57;314298923
2020-02-18 18:51;2020-02-18 19:09;311608688
2020-02-18 19:10;2020-02-18 19:34;311608688
2020-02-18 19:36;2020-02-18 21:18;311608688
2020-03-20 17:00;2020-03-20 19:04;311608688
2020-04-13 21:27;2020-04-13 22:55;311608688
2020-04-30 09:56;2020-04-30 10:29;311608688
2020-09-13 23:09;2020-09-14 00:59;311608688
2020-11-30 07:41;2020-11-30 08:20;311608688
2021-01-16 13:23;2021-01-16 14:07;311608688
2021-01-17 00:36;2021-01-17 01:00;311608688
